cover_img_1_1,create_time,is_pay_subscribe,is_read,item_show_type,itemidx,key,msgid,pos_num,title,tts_is_ban,url,user_read_status
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE19hgO8sTwVXIuNumbhYGQOkBP6MUvT5j3ZnMYL8yJ38OsiaE7MHtKBRbHMD0ibZXbmRBALtEIyMzyA/300,2019-03-29 21:47:33,0,0,0,1,3018206481_2650650545_1,2650650545,90,深夜食堂片头曲 -Nancy弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650545&idx=1&sn=e242a8b53b0071b2e926f0a6ffdcc576&chksm=83d0cdcfb4a744d9fa886295fe9556188d6ca875a221f2ee228cae5e5e65bcc4f97868410f2f#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3Ngo2Ym9smM6zt2bU5arTvO4K9mEes7J3e2s9R9oynmvia0FbBqAOqBVr8FaKZHoO1iaT4BXWKdzEg/300,2019-04-12 20:05:30,0,0,0,1,3018206481_2650650565_1,2650650565,91,台北某个地方 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650565&idx=1&sn=dd7433eadf45ba7d15dc3a68a1e423c9&chksm=83d0cdbbb4a744ad32e6bbabc80a67e9d23c107d295b1f643159aee2c1c758ffdd135b83a875#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3L9zXQcmqbL4flHVia38XGUMhzePy4naU33AB3Q3nGCqia2OvCmGMdQiacWYSiaOw6RRAswqodTP8a8A/300,2019-04-26 20:04:08,0,0,0,1,3018206481_2650650601_1,2650650601,92,路过人间 郁可唯-Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650601&idx=1&sn=197da5d0058c118fd48e883c4af4b184&chksm=83d0cd97b4a7448104b5295c19702421ec446d42104a5594131d35b99d879202aa61df4e9177#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE13cCrdg59bovRKYneHcuX9Zhcu6KEcBDWXuvBDjhvGqYPGZChztmaW2E98mpCjXibzNkQXMgNQQ4A/300,2019-05-17 19:58:00,0,0,0,1,3018206481_2650650621_1,2650650621,93,《姑娘》王源 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650621&idx=1&sn=eb7390e500a9e1714a12d017137d0aaf&chksm=83d0cd83b4a7449587d4bf2a6ff168b0d66272c810ff1707da4ef02eac34dff3b2d0eeac0cb1#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1M5hsRz2C9NJ3kQomOzNuoEiaZBpOG94RDqLxHSwkPribrnrhJKxK2yYYf27u8QywAvCLSxxicxUic7Q/300,2019-06-08 00:01:00,0,0,0,1,3018206481_2650650646_1,2650650646,94,来信 陈鸿宇 - Nancy吉他弹唱教学（有谱）,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650646&idx=1&sn=e96e722447894c8c4d1db273b322d53f&chksm=83d0c268b4a74b7ed9b98d888b5b69fe46c371a52d9136999e1dfdf808a26a47dc1cb0625ea0#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0Eq9LquMvutlSh1bZjyEyunteqDQvd7ta2yyiaspuPHwRBf0PJj1S8G21vpibYJNNSpvKFQJ7HmIFw/300,2019-06-21 19:58:00,0,0,0,1,3018206481_2650650682_1,2650650682,95,《桥下》谢春花 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650682&idx=1&sn=1be3f1506ecd02ace047a6148d9e11a3&chksm=83d0c244b4a74b52a96b5ed2629343409563407526fcc4a782ee702fc37fd361711158ef65e2#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1thicDiaaW4rtGUDeuxD0zQskpWibtCThEhQVsz0vgU9H3rW57DGx8tVvia7XkoG8lqXy8saNkGATpbA/300,2019-07-26 21:04:02,0,0,0,1,3018206481_2650650853_1,2650650853,96,生活因你而火热 新裤子 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650853&idx=1&sn=8739335fddfb90ed1e41887131081ec5&chksm=83d0c29bb4a74b8da834c5ec8b85e58788be1d0055c3994989c0effbd945aeacb091481a6288#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE17zCq3UX7pXp5XRpG4GmGib6Cic7gK4hBqQapEYa91aTSjYf1G143ibwx7DAFd0onqlVzN1dujiaVLsw/300,2019-09-13 19:53:54,0,0,0,1,3018206481_2650651201_1,2650651201,97,《bad guy》Billie Eilish-Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651201&idx=1&sn=6f326e31677cf5df98f83fe75e72c723&chksm=83d0c03fb4a74929c850bdcb790db0ffdfe8466be8e026ce76e822650b0d7de9703fc4fa55ee#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3ZzNCnfamIj3nvcUbPmoOtM5BglIgUBebjrYnT8QSYaKrwgY3wDcWFUb3PiaXPNsHkPibnARqQPPmg/300,2019-10-04 19:58:00,0,0,0,1,3018206481_2650651251_1,2650651251,98,《Viva La Vida》- Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651251&idx=1&sn=c1278d7755a5286dcb708b633f5c1e84&chksm=83d0c00db4a7491b8d82bccc3f83364702a2322ff4d64f939db8d07bdcf9d62a89a041f41b85#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3WAbd5koUuiaJxtDLFPHiaiaxqqmwUkrstNtYmjBcMWJg9eyINZKHgvZOxF2JoAialgq2MVEyH4ia5m3Q/300,2019-10-11 19:57:00,0,0,0,1,3018206481_2650651264_1,2650651264,99,《你快乐所以我快乐+Creep》Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651264&idx=1&sn=8bba7fa460f28713b234ed2bf177cc08&chksm=83d0c0feb4a749e832a03801e6c9a49784c03cdce7e80b4dd6c0af7e3cd9de4ce5d01501164e#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1TFic1NpzibLPd5YIWAvPHd7bFaLT8W2UWp30VvmIekxKADBVz4ibkydL97UerZAH60AN8VbAibGWS8A/300,2019-10-25 21:14:46,0,0,0,1,3018206481_2650651294_1,2650651294,100,陈绮贞《小船》-Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651294&idx=1&sn=fc77f460a4aa6f6171671b97d286bc0b&chksm=83d0c0e0b4a749f623de0bb15291b0b5b6fb6fb5623bf85ab09c30c838f60a80d8316731048f#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3ybFvdhxlXVR7LkwefkTneJxEGPa5ibU8yWL8bVj7IibxaGzXWgU2ZFkD8wmTS2C36iaDbFZFAdjJfA/300,2019-11-01 19:53:53,0,0,0,1,3018206481_2650651300_1,2650651300,101,弹唱配合的练习方法-Nancy练琴实况分享,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651300&idx=1&sn=1bf5da8e208d081698570f8149fa4e1f&chksm=83d0c0dab4a749cc77c3064e923e503c25490b46c682949317d97aae148cd43800d6e7db526a#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE13b4GamYKtGo5E9gWgb8MwnUEUYoiaajYnADWniaJXTACd2zTVzcibcuGtwPMgjE2HlBuGj5Q0F9fAg/300,2019-11-23 22:15:26,0,0,0,1,3018206481_2650651332_1,2650651332,102,野狼Disco -Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651332&idx=1&sn=bdfe89cc04cd8ea166136e46c7bbffa5&chksm=83d0c0bab4a749acf017f85236ebf235495fdec6c03f67b8e2c13298ffc52defa37351dd52c6#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE00wDGRrKvodBI9ahKG1qhjlHwA65BxvYhw1yIpD7kXFGre6wZJKRaeR6v6iaGwDzwJZR0rX78a0uw/300,2019-12-06 19:56:00,0,0,0,1,3018206481_2650651376_1,2650651376,103,Make You Feel My Love - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651376&idx=1&sn=a62ff5ed5aac6ffa053b550c2d0259c2&chksm=83d0c08eb4a749987d5d16c3686de46295e409979d345f460cd553cae31d7879532ce4ccfa82#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0R0f5vfnrYdPfbocVKwHibQCa4LPUeciaHuAkwhOBibYqmgoibPOyu2pjBZKsYcL3HZ8QAQ7zyEnfT1A/300,2019-12-27 19:58:00,0,0,0,1,3018206481_2650651401_1,2650651401,104,周杰伦《我是如此相信》-Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651401&idx=1&sn=bfe4169ae334ab37b3d75b57eeffec89&chksm=83d0c177b4a74861263f09a6ebbe030141b1316fd0efd8247d810b8af30e681ecaf912baaff8#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3iaa7RPZaAD6ljJWy8qMXyGrkF81x8ISZFNPXbCDmt6xB8d289mBIzlbxnjhW4rO60vMzlEQibjsug/300,2020-01-17 19:51:28,0,0,0,1,3018206481_2650651446_1,2650651446,105,《秦皇岛》万能青年旅店 - Nancy弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651446&idx=1&sn=b50d80f259ff7a533acab454dd950fbb&chksm=83d0c148b4a7485e24f9c9926ee7ca17c68aac72e91998808dbcf34dea6de0ccaced12fa71b7#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE01MibLMqJ973iayLuAJiceecBq6hc8lFZPmQ0Bh6shqndeic1ZS74cZEzM9SAgoxrgtb6miaKCFkLMqVQ/300,2020-04-17 19:55:00,0,0,0,1,3018206481_2650651500_1,2650651500,106,《小宇》- Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651500&idx=1&sn=59df6f9140833bb7725b221adc1cc572&chksm=83d0c112b4a748040f8dcd70d2400363a0b3cbd1f203b94f180efc275bdd704916a250eeb15a#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1m0AIfSnJRK8I8jnCwOgic25os0MCB9VmjMQPb7W2OFH3WCahzLe5M570wpM7c7L2ibNvR54DQEPkw/300,2020-04-24 19:58:00,0,0,0,1,3018206481_2650651510_1,2650651510,107,《The Scientist》Coldplay- Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651510&idx=1&sn=f897dc77dc0fa05e849ba32cfd5824a4&chksm=83d0c108b4a7481e68bf66259f3effaa3c0bbd0d567c38d8d9ab91a87a85554d9bf3ad05370b#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE2GY26KVvKwEUwCDtOaeEfbuMicTCI2Dkptqwlb76ibfZkpEjnAM4VzNLNIYMP7E1MXnAIpYPlZgZ7A/300,2020-05-02 19:57:00,0,0,0,1,3018206481_2650651527_1,2650651527,108,伍佰《Last Dance》- Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651527&idx=1&sn=d5c1f58c892f49ea3efd87989ae9e1aa&chksm=83d0c1f9b4a748ef51dbe6f15b2ec8fcefd53baaf891708111c908ecfd37392baea8364dafe4#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3ProUdoUHeicCQy3boQAk33DGApIlt9T8yseic7e4MQKGGiaHYwacgl9TK7xjCQKPLe8Ywa81Z0DGcA/300,2020-05-08 19:58:00,0,0,0,1,3018206481_2650651538_1,2650651538,109,《光》陈粒- Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651538&idx=1&sn=31fcd838abcc40eb9da2e0a72bf88cf5&chksm=83d0c1ecb4a748fa1442311afd4929a65ec87ec02699d2d8f84c4fee28b4aa67b304db55efcb#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1l3oWQn2sK7jeiamh2aY0P9W20ibGfRTPZkrb0icaIO0BMLdnh9XQ8J61BKnjYwVic3iajxS8LQwUwr0g/300,2020-05-15 19:55:00,0,0,0,1,3018206481_2650651568_1,2650651568,110,许巍《蓝莲花》- Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651568&idx=1&sn=0502b9f3a2a22922b4d9c77337270feb&chksm=83d0c1ceb4a748d89515a76a8882a01b109f5af929b5a1760f88820099b4add22e4fc7125ca4#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE2eROCCkBl9A7ic8lCwUDS0gwia3c2XGLDW2dfF8wtA5LYjGNoNYVqbM1WWJ6DQINx2z0TbkMeZgzIA/300,2020-05-22 19:55:00,0,0,0,1,3018206481_2650651596_1,2650651596,111,毛不易《消愁》- Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651596&idx=1&sn=4979298821393b12ad17b7a39f38c419&chksm=83d0c1b2b4a748a4e2880a593e25b73c9040d58ac25f546f26b7829663f3b2158a57a96238b3#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3LUdsd0ibwN423JNZ14QsM8ZYFIzPvu2AfJwslZPaBjjMoMZx87Voja9NbcyhlJVI8URuvoBOxdYA/300,2020-05-31 19:55:00,0,0,0,1,3018206481_2650651617_1,2650651617,112,周深《大鱼》- Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651617&idx=1&sn=50ddb6037e7598731f1588d88c352b99&chksm=83d0c19fb4a7488902753ff393e664822e8c7cdbb200141362379493aa1d38a8dd81d8fa7bdd#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE22Aicp3qSkn4lATy6iaBBhVKjhGhiaIf3WFpvqyDbfUSSic3FlqF3BlW3MiamYBkVAUdp73QOVlS9Blnw/300,2020-06-12 21:28:59,0,0,0,1,3018206481_2650651652_1,2650651652,113,《童年》罗大佑 - Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651652&idx=1&sn=1a4b98d65fae273380a061d8f214c9fb&chksm=83d0c67ab4a74f6c2ca4fbc4272c6866d35cad9e21472898bbac16e594c769842fea8096fdab#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE190doD5DU6PpRHia3ibSECKQQmeAZjVO3uiaXnTicA7OcQibfawbUBNTJqoez4T7asLKR1MBQTYz32IibA/300,2020-07-10 20:26:00,0,0,0,1,3018206481_2650651692_1,2650651692,114,《易燃易爆炸》陈粒 - Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651692&idx=1&sn=ffa1dc5d33478bcaae5560f45cbc892e&chksm=83d0c652b4a74f446897d6839780bf6d111cadbf928176bb5efe4645fdcec3bbcf91a9405ab3#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3MplRwWy1icM1GQUx3UGbUbeMfcibiabViajdSbmW0D5OoKZqPH55Gy6Dx1wcWMYq5VvUDbE8Jm4IF5w/300,2020-07-17 21:12:00,0,0,0,1,3018206481_2650651706_1,2650651706,115,《The Best For You》欧阳娜娜-Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651706&idx=1&sn=721b071215822e1728ac1e2993e02746&chksm=83d0c644b4a74f528bd8b7ebccc3110b48ba893285e9127ac18c10264857e6cf45542b4617cb#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE2dq6rkCm8A7ibD2rB36RQt9EskTPHO81icpjtM75jlwiaPCSDmpxibWmZoNhHTWHB1s0icS5oov1ORqlw/300,2020-07-24 19:55:53,0,0,0,1,3018206481_2650651721_1,2650651721,116,最后生还者2《Through the Valley》 Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651721&idx=1&sn=8b6cc03d73643263ae75689534f26801&chksm=83d0c637b4a74f21aeb353436f6ad5d00a9e70e8e344b85b636e44070cf86ab7717605c7356a#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3BPRpjoicg323KatFNDwBuV4SBlZupPrrdMaLgELOI3rf5CibSx76QY1MVLk5L52AMqwWYWQh8sehg/300,2020-08-15 19:55:00,0,0,0,1,3018206481_2650651773_1,2650651773,117,林俊杰《不为谁而作的歌》 Nancy吉他弹唱教学超详细完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651773&idx=1&sn=c1b6bef54f5f3a82a16c97ebdf02ca82&chksm=83d0c603b4a74f1599b30b91013414f8f91e28a8ebbc93935d79eeda6f06806b61962be055c4#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE36TqzU8GOib3pLsYYsLv2qzI1STAbS5yD5lqicWqiaenoiaBO7DcJdhwvDceBlID1BmYFyiaqbuoiaG1Xw/300,2020-08-28 19:57:00,0,0,0,1,3018206481_2650651808_1,2650651808,118,《Gotta Have You》Nancy吉他弹唱教学超详细完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651808&idx=1&sn=48c58906d9d948a16b7930a057c7acca&chksm=83d0c6deb4a74fc84dc5ad4d3444e2203479a52ba5aca628ebfe79e079b2c80e9fcaa39d4de9#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1icAxYGAlGF0dKl5v9XxBrq6cUdYd7mQf1ObrWOhuz5Am1rqZ6Y8RXEMkAgIhEKyC3o32Isxj92Qg/300,2020-09-18 19:58:00,0,0,0,1,3018206481_2650651843_1,2650651843,119,陈粒《小半》Nancy吉他弹唱完整教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651843&idx=1&sn=43a6fa810018c0c9f0f47b7a6d8cb492&chksm=83d0c6bdb4a74fabdc64eabb1fff8a797e1f4cfd675c322c01fdfd9b2102741f06f11b8b0fe4#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE2skGbRAlWW5L0d6TY8eILucr0HNOibo2VjdlialaZicQKYSZfAn1q2icYqUopCRh914WpbVU0su0mEyA/300,2020-10-02 19:58:00,0,0,0,1,3018206481_2650651878_1,2650651878,120,西游记《女儿情》Nancy吉他弹唱完整教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651878&idx=1&sn=4c4322defac82c57d8ab0a88d7efce01&chksm=83d0c698b4a74f8ea62cf2f6a76a9904375966394209d04974d90108f0e113a228b17781b623#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1CeGiaGZOhGXlqicSq2mRkWMPg4mMZialT40GD1D8NzLNSXtxwzvTGX3TewlNDpQrDUdtC4zw79xticA/300,2020-10-16 20:17:09,0,0,0,1,3018206481_2650651905_1,2650651905,121,《Almost Lover》 Nancy吉他弹唱教学 完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651905&idx=1&sn=2dc4b0baefc57ed24fb47cf51e08fce7&chksm=83d0c77fb4a74e696e1719d0b069cbaf17edda2cd706cf5f82ed4a9f6e66eea45b4f205043c5#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0gtibAQ8Y4LzQKaeZIgEcLpYrYiauOSCkCNAMNcTQQjYcklX6qKoLjxroWn4zulfJ0D9iazP3CDCeZw/300,2020-10-30 19:55:00,0,0,0,1,3018206481_2650651950_1,2650651950,122,周杰伦《晴天》Nancy吉他弹唱教学超详细完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651950&idx=1&sn=b3994186b512ec821c05cc73a66626a6&chksm=83d0c750b4a74e4634b8f5895a03aac11a67f0d3d885bcca04e82dde8b90e0a81948582717e9#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0Ka19Vt6uPgWgpLib1TjPexDiaJvVgTp7Nb3t64NQJmibYrmYyCFTUHib1FozPK0BGMqSevlMTTLlReQ/300,2020-11-13 20:28:29,0,0,0,1,3018206481_2650651983_1,2650651983,123,郭顶《水星记》- Nancy吉他弹唱教学详细完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650651983&idx=1&sn=840c482a4e677dc938d4c37fbe9df45f&chksm=83d0c731b4a74e27928a4a62690a80be7c2cbcec7690e7d0621ea14ed6ce304023c81b0a5226#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE10qN1VRHXqO5BOibsCu1StGPHXMCYZBNBebP8ZLcnOEMBgSlwLV6UibhyHXicN3vtibKKBgb4y2fEQzg/300,2020-11-27 19:57:00,0,0,0,1,3018206481_2650652044_1,2650652044,124,毛不易《像我这样的人》- Nancy吉他弹唱教学详细完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652044&idx=1&sn=2347378305966c226bf757702d8f1433&chksm=83d0c7f2b4a74ee41fa7e2179e8c54fdd90f748048766f521eb1aae1564bf14bba791e030b19#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1BMaKic5mFtZP1oZygq4jHza9WxdAGd3C1PmrE9jtvyzVHYO7lzMG4YfHNkibR9T6jZbjeF1zSO50w/300,2020-12-11 20:07:25,0,0,0,1,3018206481_2650652077_1,2650652077,125,任素汐《胡广生》- Nancy吉他弹唱教学完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652077&idx=1&sn=943bbdafa8fa21fc1f972ae057ea07b6&chksm=83d0c7d3b4a74ec5f9b5a51c6bf1efff97b275329677c6fa39875b0d1833cfd76de756952d58#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1DHr0VRk99ia8c3sHghqUQIfJxcb41ftibf7MDFqPD3Ccym2lvFbgbib5Gh2ribL9pSUk41xO9Z4140A/300,2020-12-25 22:49:26,0,0,0,1,3018206481_2650652106_1,2650652106,126,福禄寿《玉珍》- Nancy吉他弹唱教学完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652106&idx=1&sn=f297de3baa0af93b0ccd1064cf63914c&chksm=83d0c7b4b4a74ea27cf8dc4670a1f98937b7f4cb1578e8b4105e242e28b763432fe9501308f9#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3B1Gc9Q7AB0okWB8stESMXhibnhiaoQR9ocUOS1fz3Vuqdb1hDA8xUI1iaxSB6021eWHhJu6HqF9TVg/300,2021-01-08 21:33:34,0,0,0,1,3018206481_2650652137_1,2650652137,127,《no body, no crime》Taylor Swift(泰勒·斯威夫特)- Nancy吉他弹唱教学完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652137&idx=1&sn=1fd89804045d26ce702520185b26a572&chksm=83d0c797b4a74e81b4362d313d6479f63297641372df35416490fae09bb3bb00ccfa89f9c4de#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE2BrOVqHhM1InDmEAL1tRIibzHcg6OMbIdGhXnSiadsJaBB7VafltIo8WwXns442QGfIUJFn28VkhSQ/300,2021-01-22 21:06:47,0,0,0,1,3018206481_2650652169_1,2650652169,128,赵英俊《送你一朵小红花》- Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652169&idx=1&sn=a8d278eaead25c9772150b0f8efa6bea&chksm=83d0c477b4a74d61128fb2c19bb4b5a747aa3f6d43c09e409d8a68619140a1f1376f047a8455#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE032Mc0aj0q1RnfTO2aqF2uqjFzrz4LthyWRtzt9jqLVPFmic1MlhTcQDKcYhNhpicS0lgQwiamh8vfQ/300,2021-02-07 22:01:23,0,0,0,1,3018206481_2650652222_1,2650652222,129,郑钧《私奔》- Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652222&idx=1&sn=1f16451d034b1b75dafe5223d657126a&chksm=83d0c440b4a74d5697d5e2caac7c9a4bb0affdd12209fa83602e2c8c3304f6d3a965c3086944#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1QdVrWJuc2bjTeH7E3pHIq8ia2tn7oe2F9bicLE5q70TAyTmVMYkCcyvvN2lARCsH2dCD40g1oX2uA/300,2021-04-23 21:30:25,0,0,0,1,3018206481_2650652417_1,2650652417,130,潍坊风筝节  x 《无与伦比的美丽》- Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652417&idx=1&sn=7a39638987e0d17662f8f069fbdfe723&chksm=83d0c57fb4a74c69226d1469c5cd3e8a5751f790581f3295a735fdbc8e4f22e25f025f11c940#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1W155UVWOMtkicEsM77ZswyA3BuJRKRFlQDp7qWO8AnhcjkMAUCoiaibSfP0BicyqtYwJzjv3jSwC87w/300,2021-06-04 19:48:00,0,0,0,1,3018206481_2650652512_1,2650652512,131,伍佰《夏夜晚风》- Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652512&idx=1&sn=be3a48e12461b9a4f9aa1ee518e43718&chksm=83d0c51eb4a74c08f6a8b37dedf7f885a5a96a448726fac7b07646b67362cdaec0cd48453b85#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0iaKeoXulKcicFyFyWw4JH6Mds4eE3XTM5eoeYSRuFicSvcibTtiaJb3vj11fPASrOWh8kwt5Y3Vy8ofA/300,2021-12-17 19:58:00,0,0,0,1,3018206481_2650652999_1,2650652999,132,告五人《唯一》- Nancy吉他弹唱教学教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650652999&idx=1&sn=e69d5c39074e586bba00e90726aa6365&chksm=83d0bb39b4a7322f3073f3aa44eb9496a39a1b220657b4562166a3890ec40a446eebcd140066#rd,0
